datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.1825,328.6,METERS,GHCND:CA1ON000187,43.4702,-80.5063,2019-06-22,1998-06-17,"WATERLOO 1.9 E UOFW, CA"
0.6937,410.6,METERS,GHCND:CA1ON000189,43.6807,-80.3702,2019-06-22,2015-04-04,"ELORA 4.6 E, CA"
0.9269,271.9,METERS,GHCND:CA1ON000203,43.9735,-81.5076,2019-06-22,2015-04-27,"LUCKNOW 1.5 NNE MVCA, CA"
0.9908,96.9,METERS,GHCND:CA1ON000208,45.3917,-76.3411,2019-06-22,2015-04-24,"PAKENHAM 7.8 NNW, CA"
0.9765,255.1,METERS,GHCND:CA1ON000210,42.8912,-80.8473,2019-06-22,2015-04-13,"BROWNSVILLE 3.3 N, CA"
0.6131,90.2,METERS,GHCND:CA1ON000213,43.5189,-79.6157,2019-06-22,2015-05-08,"MISSISSAUGA 8.1 SSE, CA"
0.5904,90.8,METERS,GHCND:CA1ON000214,43.9186,-77.0648,2019-06-22,2015-04-29,"MILFORD 2.7 SE, CA"
0.8895,93.0,METERS,GHCND:CA1ON000215,44.0346,-77.1408,2019-06-22,2015-05-04,"PICTON 3.2 N, CA"
0.8699,183.8,METERS,GHCND:CA1ON000216,42.1735,-82.4262,2019-06-22,2015-05-09,"WHEATLEY 9.3 NNE, CA"
0.7189,131.1,METERS,GHCND:CA1ON000220,46.0959,-77.4785,2019-06-22,2015-06-11,"DEEP RIVER 1.5 SE MNRF, CA"
0.5242,316.7,METERS,GHCND:CA1ON000224,50.2127,-86.701,2019-06-22,2015-06-17,"NAKINA 3.8 N MNRF, CA"
0.1899,78.6,METERS,GHCND:CA1ON000225,45.2283,-74.5965,2019-06-22,1998-06-17,"GREEN VALLEY 3.3 S, CA"
0.6424,213.1,METERS,GHCND:CA1ON000228,42.4248,-81.8335,2019-06-22,2015-06-27,"RIDGETOWN 4.5 ESE, CA"
0.681,90.8,METERS,GHCND:CA1ON000232,43.935,-77.091,2019-06-22,2015-06-23,"MILFORD 0.1 NNE QUINTE CONSE, CA"
0.3789,152.7,METERS,GHCND:CA1ON000235,44.5422,-76.7709,2019-06-22,2015-06-27,"GODFREY 17.3 E QUINTE CONSER, CA"
0.5061,240.8,METERS,GHCND:CA1ON000245,44.5056,-79.8103,2019-06-22,2015-08-26,"PHELPSTON 3.1 ESE, CA"
0.8364,178.3,METERS,GHCND:CA1ON000260,41.9985,-82.8341,2019-06-22,2015-09-11,"HARROW 8.1 ESE, CA"
0.7355,175.0,METERS,GHCND:CA1ON000272,42.2966,-82.7591,2019-06-22,2015-10-20,"BELLE RIVER 4.5 W, CA"
0.659,175.0,METERS,GHCND:CA1ON000283,42.2935,-82.6912,2019-06-22,2016-09-26,"BELLE RIVER 1.1 ENE, CA"
0.9877,192.0,METERS,GHCND:CA1ON000285,42.0769,-82.5974,2019-06-22,2015-09-11,"LEAMINGTON 3.0 N, CA"
0.6543,189.0,METERS,GHCND:CA1ON000298,42.084,-82.9357,2019-06-22,2015-09-12,"HARROW 6.5 NNW, CA"
0.9438,194.2,METERS,GHCND:CA1ON000306,42.1239,-82.5559,2019-06-22,2015-09-23,"WHEATLEY 8.4 WNW, CA"
0.9861,178.0,METERS,GHCND:CA1ON000320,42.3217,-82.9006,2019-06-22,2015-09-25,"WINDSOR 12.8 ENE, CA"
0.986,184.1,METERS,GHCND:CA1ON000321,42.2882,-83.0493,2019-06-22,2015-10-01,"WINDSOR 0.6 SSE, CA"
0.9978,182.3,METERS,GHCND:CA1ON000322,42.3179,-83.0152,2019-06-22,2015-09-04,"WINDSOR 4.0 NE, CA"
0.7525,194.2,METERS,GHCND:CA1ON000329,42.0183,-82.9089,2019-06-22,2015-11-26,"HARROW 2.1 SSE, CA"
0.9264,175.6,METERS,GHCND:CA1ON000330,42.2946,-82.761,2019-06-22,2015-09-19,"BELLE RIVER 4.7 W, CA"
0.6037,306.6,METERS,GHCND:CA1ON000335,50.1891,-86.7268,2019-06-22,2015-10-17,"NAKINA 1.6 NW MNRF, CA"
0.5835,200.9,METERS,GHCND:CA1ON000341,43.555,-81.7007,2019-06-22,2015-12-07,"BAYFIELD 0.6 SSW ABCA, CA"
0.8834,185.0,METERS,GHCND:CA1ON000342,44.0978,-81.7277,2019-06-22,2015-12-06,"LURGAN BEACH 1.4 NNE LHCC, CA"
0.8919,171.3,METERS,GHCND:CA1ON000353,42.5895,-80.5091,2019-06-22,2016-04-13,"PORT ROWAN 6.2 SW NSCIA, CA"
0.9807,239.0,METERS,GHCND:CA1ON000398,44.3593,-78.3055,2019-06-22,2016-05-12,"PETERBOROUGH 6.8 NNE MNRF, CA"
0.992,179.8,METERS,GHCND:CA1ON000404,42.7459,-81.731,2019-06-22,2016-05-18,"GLENCOE 1.7 W AGRIS, CA"
0.568,185.9,METERS,GHCND:CA1ON000405,42.7873,-81.6351,2019-06-22,2016-05-17,"APPIN 1.5 SE AGRIS, CA"
0.5843,204.8,METERS,GHCND:CA1ON000408,42.9679,-81.6207,2019-06-22,2016-05-16,"STRATHROY 1.0 N AGRIS, CA"
0.9492,179.8,METERS,GHCND:CA1ON000434,43.0143,-82.3826,2019-06-22,2016-07-25,"SARNIA 2.6 N LHCC, CA"
0.5882,132.9,METERS,GHCND:CA1ON000448,44.6719,-76.3154,2019-06-22,2016-06-13,"PORTLAND 10.2 WSW RVCA, CA"
0.7835,212.4,METERS,GHCND:CA1ON000451,44.5809,-80.9303,2019-06-22,2016-02-15,"OWEN SOUND 1.2 N GSCA, CA"
0.9301,323.7,METERS,GHCND:CA1ON000452,44.4612,-80.8751,2019-06-22,2016-06-17,"CHATSWORTH 1.8 ENE GSCA, CA"
0.6963,116.4,METERS,GHCND:CA1ON000466,44.112,-77.0843,2019-06-22,2016-06-28,"PICTON 12.7 NNE, CA"
1.0,286.8,METERS,GHCND:CA1ON000475,42.9196,-81.0965,2019-06-22,2016-08-10,"BELMONT 3.8 NNW OMAFRA, CA"
0.5361,277.7,METERS,GHCND:CA1ON000484,44.434,-80.9982,2019-06-22,2016-09-30,"CHATSWORTH 8.5 WSW GSCA, CA"
0.9087,206.7,METERS,GHCND:CA1ON000492,44.6248,-80.9477,2019-06-22,2016-08-27,"OWEN SOUND 6.3 NNW GSCA, CA"
0.9869,437.7,METERS,GHCND:CA1ON000506,44.3111,-80.4952,2019-06-22,2016-10-05,"FLESHERTON 6.9 NE GSCA, CA"
0.41,285.0,METERS,GHCND:CA1ON000520,43.5824,-81.5178,2019-06-22,2017-04-14,"CLINTON 4.2 SSE, CA"
0.9562,311.2,METERS,GHCND:CA1ON000525,43.1373,-80.7369,2019-06-22,2017-01-13,"WOODSTOCK 1.2 ENE, CA"
0.6212,189.9,METERS,GHCND:CA1ON000536,42.5267,-81.9677,2019-06-22,2017-02-23,"THAMESVILLE 3.3 SSE AGRIS, CA"
0.8992,200.3,METERS,GHCND:CA1ON000542,42.8703,-79.8124,2019-06-22,2017-01-31,"FISHERVILLE 7.5 E, CA"
0.905,420.3,METERS,GHCND:CA1ON000543,44.3633,-80.6168,2019-06-22,2017-04-14,"MARKDALE 5.6 NNE SVCA, CA"
0.995,86.9,METERS,GHCND:CA1ON000562,44.9232,-75.2039,2019-06-22,2017-04-13,"MORRISBURG 3.3 NNW SNCA, CA"
0.8375,206.3,METERS,GHCND:CA1ON000563,42.6683,-80.4466,2019-06-22,2017-04-20,"PORT ROWAN 4.7 N NSCIA, CA"
0.5846,250.2,METERS,GHCND:CA1ON000570,42.961,-80.5343,2019-06-22,2017-05-04,"NORWICH 6.0 ESE NSCIA, CA"
0.3578,179.2,METERS,GHCND:CA1ON000576,42.4994,-82.2777,2019-06-22,2017-06-04,"DRESDEN 12.8 SW AGRIS, CA"
0.604,181.7,METERS,GHCND:CA1ON000580,42.4353,-82.25,2019-06-22,2017-06-08,"CHATHAM 6.3 NW AGRIS, CA"
0.7285,178.6,METERS,GHCND:CA1ON000582,41.752,-82.6699,2019-06-22,2017-05-29,"PELEE ISLAND 2.0 SE AGRIS, CA"
0.5477,182.6,METERS,GHCND:CA1ON000586,42.6532,-82.3481,2019-06-22,2017-05-30,"WALLACEBURG 7.1 NNE AGRIS, CA"
0.5597,201.5,METERS,GHCND:CA1ON000618,43.7876,-80.3106,2019-06-22,2018-03-28,"BELWOOD 1.1 ESE MNRF, CA"
0.9848,192.9,METERS,GHCND:CA1ON000621,48.3916,-89.2911,2019-06-22,2017-11-06,"THUNDER BAY 4.2 WSW MNRF, CA"
0.6135,200.3,METERS,GHCND:CA1ON000644,42.6015,-80.6633,2019-06-22,2018-04-04,"PORT BURWELL 12.2 ESE NSCIA, CA"
0.7545,101.5,METERS,GHCND:CA1ON000646,43.5342,-79.6209,2019-06-22,2018-04-09,"MISSISSAUGA 6.4 SSE CANWARN, CA"
0.5425,182.6,METERS,GHCND:CA1ON000649,44.4558,-80.8915,2019-06-22,2018-04-25,"CHATSWORTH 0.3 NE GSCA, CA"
0.4776,177.4,METERS,GHCND:CA1ON000655,42.2159,-83.0925,2019-06-22,2018-05-17,"LA SALLE 2.0 S, CA"
0.9904,242.3,METERS,GHCND:CA1ON000668,43.0285,-80.3492,2019-06-22,2018-08-16,"SCOTLAND 2.1 ENE BSCIA02, CA"
0.9583,186.5,METERS,GHCND:CA1ON000672,42.156,-82.4815,2019-06-22,2018-08-15,"WHEATLEY 7.1 NNW, CA"
0.9805,386.8,METERS,GHCND:CA1ON000673,43.6606,-80.9352,2019-06-22,2018-08-19,"GOTHAM 0.2 SE, CA"
0.8528,29.0,METERS,GHCND:CA1PE000001,46.2358,-63.0821,2019-06-22,2013-10-06,"STRATFORD 2.3 NNE, CA"
0.9464,20.1,METERS,GHCND:CA1PE000003,46.4667,-63.9892,2019-06-22,2013-10-01,"WELLINGTON 1.6 NE, CA"
0.6958,8.8,METERS,GHCND:CA1PE000007,46.4274,-62.7087,2019-06-22,2013-10-31,"MORELL 1.4 NNW, CA"
0.9438,29.6,METERS,GHCND:CA1PE000010,46.4698,-63.492,2019-06-22,2013-10-28,"NEW LONDON 1.6 ENE, CA"
0.5882,1.5,METERS,GHCND:CA1PE000013,46.3521,-63.7773,2019-06-22,2013-10-28,"BEDEQUE 4.4 WNW, CA"
0.8683,59.1,METERS,GHCND:CA1PE000019,46.2924,-63.1727,2019-06-22,2015-01-02,"CHARLOTTETOWN 6.5 NNW, CA"
1.0,71.3,METERS,GHCND:CA1PE000020,46.2508,-63.3341,2019-06-22,2014-12-23,"BONSHAW 6.6 NNE, CA"
0.9738,7.9,METERS,GHCND:CA1PE000023,46.2482,-63.6852,2019-06-22,2016-01-09,"BORDEN 0.9 SE, CA"
0.9342,114.0,METERS,GHCND:CA1PE000025,46.0459,-62.7227,2019-06-22,2017-01-07,"CALEDONIA 1.8 SW, CA"
0.4597,62.8,METERS,GHCND:CA1PE000028,46.3067,-62.7512,2019-06-22,2017-04-07,"PEAKES 2.3 ENE, CA"
0.9412,14.0,METERS,GHCND:CA1PE000036,46.49,-63.6123,2019-06-22,2018-12-01,"SPRING VALLEY 1.5 SE MCPEI, CA"
0.9727,197.5,METERS,GHCND:CA1QC000016,45.0263,-73.088,2019-06-22,2017-11-13,"SAINT ARMAND 3.6 W, CA"
0.9966,172.8,METERS,GHCND:CA1QC000018,45.8739,-74.0871,2019-06-22,2017-11-18,"PR VOST 0.6 N, CA"
0.8239,395.9,METERS,GHCND:CA1QC000022,45.9784,-74.353,2019-06-22,2017-11-15,"SAINT ADOLPHE D HOWARD 1.4 NW, CA"
0.8885,29.0,METERS,GHCND:CA1QC000023,45.5069,-73.8124,2019-06-22,2017-10-12,"DOLLARD DES ORMEAUX 2.0 NNE, CA"
0.9784,47.5,METERS,GHCND:CA1QC000028,45.2915,-74.1812,2019-06-22,2018-03-18,"COTEAU DU LAC 0.5 SW, CA"
0.9332,39.0,METERS,GHCND:CA1QC000034,45.3487,-73.303,2019-06-22,2018-05-15,"SAINT JEAN SUR RICHELIEU 4.8 N, CA"
0.8579,35.4,METERS,GHCND:CA1QC000037,45.5536,-73.7698,2019-06-22,2018-06-01,"LAVAL 3.8 SSW, CA"
0.9356,32.3,METERS,GHCND:CA1QC000041,45.5121,-73.5601,2019-06-22,2018-11-02,"MONTR AL 1.9 S, CA"
0.9991,577.6,METERS,GHCND:CA1SK000002,50.4826,-104.6385,2019-06-22,2013-01-22,"REGINA 3.8 NW, CA"
0.2865,0.0,METERS,GHCND:CA1SK000003,50.3351,-103.9455,2019-06-22,1998-06-17,"VIBANK 0.1 N, CA"
0.9916,564.5,METERS,GHCND:CA1SK000006,51.5694,-107.2341,2019-06-22,2013-04-01,"CONQUEST 4.5 N, CA"
0.5392,491.0,METERS,GHCND:CA1SK000009,50.7109,-104.7443,2019-06-22,2013-04-03,"CRAVEN 4.6 E, CA"
0.0754,708.1,METERS,GHCND:CA1SK000027,49.7772,-106.5844,2019-06-22,2013-09-26,"GRAVELBOURG 11.6 S, CA"
0.7845,518.2,METERS,GHCND:CA1SK000032,53.605,-105.8944,2019-06-22,2013-10-08,"EMMA LAKE 4.3 N, CA"
0.8087,582.8,METERS,GHCND:CA1SK000037,51.7139,-103.9908,2019-06-22,2015-10-03,"WYNYARD 14.2 SE, CA"
0.9971,424.9,METERS,GHCND:CA1SK000048,55.49,-107.9236,2019-06-22,2013-10-21,"ILE A LA CROSSE 4.55 NNW, CA"
0.5253,508.7,METERS,GHCND:CA1SK000051,52.0644,-106.6411,2019-06-22,2009-07-03,"SASKATOON 8.0 S, CA"
0.9525,364.8,METERS,GHCND:CA1SK000072,53.205,-104.0658,2019-06-22,2013-11-20,"CODETTE 8.6 SSW, CA"
0.8849,486.8,METERS,GHCND:CA1SK000074,53.329,-106.1377,2019-06-22,2013-11-10,"HOLBEIN 11.3 NNE, CA"
0.407,573.0,METERS,GHCND:CA1SK000086,50.4222,-104.6355,2019-06-22,2014-03-17,"REGINA 4.2 SW, CA"
0.9969,557.8,METERS,GHCND:CA1SK000091,51.124,-104.9917,2019-06-22,2014-04-03,"STRASBOURG 6.5 NNW, CA"
0.6508,580.9,METERS,GHCND:CA1SK000098,50.5018,-104.6605,2019-06-22,2011-12-13,"REGINA 7.6 NW, CA"
0.6013,452.9,METERS,GHCND:CA1SK000099,53.1924,-105.7161,2019-06-22,2015-09-05,"PRINCE ALBERT 2.1 ESE, CA"
0.9449,557.8,METERS,GHCND:CA1SK000101,52.2915,-104.5762,2019-06-22,2014-08-29,"SPALDING 7.1 SW, CA"
0.7251,565.7,METERS,GHCND:CA1SK000107,49.6668,-103.8454,2019-06-22,2015-03-01,"WEYBURN 1 E, CA"
0.5654,566.6,METERS,GHCND:CA1SK000114,52.1637,-103.5299,2019-06-22,2015-04-01,"KELVINGTON 0.1 S, CA"
0.8234,584.3,METERS,GHCND:CA1SK000117,50.9853,-106.9333,2019-06-22,2015-07-04,"LUCKY LAKE 2.7 ESE, CA"
0.9806,499.9,METERS,GHCND:CA1SK000120,52.2139,-106.9795,2019-06-22,2015-05-23,"SASKATOON 23.7 WNW, CA"
0.9733,578.5,METERS,GHCND:CA1SK000137,49.8379,-101.5266,2019-06-22,2016-03-14,"MARYFIELD 0.4 E, CA"
0.9512,516.0,METERS,GHCND:CA1SK000147,51.9246,-106.4896,2019-06-22,2016-06-11,"CLAVET 11.3 SW, CA"
0.5285,499.0,METERS,GHCND:CA1SK000169,52.1645,-106.6279,2019-06-22,2017-04-25,"SASKATOON 4.3 NNE, CA"
0.8837,179.2,METERS,GHCND:CQC00914801,14.1717,145.2428,2019-06-22,1993-07-01,"ROTA AIRPORT, US"
0.7138,81.7,METERS,GHCND:CQC00914874,15.0,145.63333,2019-06-22,1987-10-01,"TINIAN, US"
0.9397,39.9,METERS,GHCND:CUW00011706,19.9,-75.15,2019-06-22,1945-04-01,"GUANTANAMO BAY NAS, CU"
0.7711,106.7,METERS,GHCND:GQC00914156,13.52,144.8472,2019-06-22,1978-07-01,"DEDEDO, US"
0.8966,3.0,METERS,GHCND:GQC00914727,13.3522,144.7669,2019-06-22,2004-12-01,"PIRATES COVE, US"
0.9999,77.4,METERS,GHCND:GQW00041415,13.48333,144.8,2019-06-22,1957-03-01,"GUAM INTERNATIONAL AIRPORT, US"
0.951,29.6,METERS,GHCND:RQ1PRAC0001,18.4414,-66.6589,2019-06-22,2014-09-01,"ARECIBO 5.2 ESE, US"
0.8821,71.9,METERS,GHCND:RQ1PRCS0001,18.338,-66.4706,2019-06-22,2014-09-10,"CIALES 0.1 N, US"
0.8889,47.2,METERS,GHCND:RQ1PRGM0002,17.98,-66.1277,2019-06-22,2018-04-17,"GUAYAMA 1.1 W, US"
0.985,80.5,METERS,GHCND:RQ1PRJN0001,18.2228,-65.9161,2019-06-22,2015-06-16,"JUNCOS 0.3 WSW, US"
0.5848,501.7,METERS,GHCND:RQ1PRLR0002,18.2733,-66.888,2019-06-22,2016-08-31,"LARES 1.6 SSW, US"
0.9981,117.0,METERS,GHCND:RQ1PRMY0005,18.217,-67.1167,2019-06-22,2015-01-26,"MAYAGUEZ ARRIBA, US"
0.5728,49.4,METERS,GHCND:RQ1PRPC0005,18.0374,-66.6017,2019-06-22,2015-04-21,"PONCE 3.5 N, US"
0.9342,64.3,METERS,GHCND:RQ1PRRN0003,18.3627,-67.2497,2019-06-22,2014-06-25,"RINCON 1.5 N, US"
0.8445,1.5,METERS,GHCND:RQ1PRTB0001,18.4356,-66.1678,2019-06-22,2014-05-09,"LEVITTOWN 1.0 SE, US"
0.7519,710.2,METERS,GHCND:RQC00660158,18.128,-66.2641,2019-06-22,1906-01-01,"AIBONITO 1 S, US"
0.9463,323.1,METERS,GHCND:RQC00660426,18.3494,-66.7525,2019-06-22,1980-02-01,"ARECIBO OBSERVATORY, US"
0.9203,12.2,METERS,GHCND:RQC00662801,18.3808,-67.1569,2019-06-22,1899-10-01,"COLOSO, US"
0.9363,21.9,METERS,GHCND:RQC00664193,17.9783,-66.0874,2019-06-22,1911-01-01,"GUAYAMA 2 E, US"
0.9235,64.9,METERS,GHCND:RQC00665064,18.2264,-65.9114,2019-06-22,1931-01-01,"JUNCOS 1 SE, US"
0.8823,71.3,METERS,GHCND:RQC00666343,18.2973,-65.2901,2019-06-22,2011-01-28,"CULEBRA HILL, US"
0.9742,3.0,METERS,GHCND:RQC00668814,18.4312,-65.9917,2019-06-22,2006-11-01,"WEATHER FORECAST OFFICE SAN JUAN, US"
0.8757,8.5,METERS,GHCND:RQC00669415,18.4356,-66.1678,2019-06-22,2004-12-01,"TOA BAJA LEVITTOWN, US"
0.8883,601.1,METERS,GHCND:US10adam002,40.5093,-98.5493,2019-06-22,2004-05-19,"JUNIATA 6.0 SSW, NE US"
0.929,570.0,METERS,GHCND:US10adam004,40.4798,-98.4026,2019-06-22,2004-05-11,"AYR 3.5 NE, NE US"
0.5857,619.0,METERS,GHCND:US10adam019,40.6114,-98.5543,2019-06-22,2004-07-02,"JUNIATA 2.9 WNW, NE US"
0.9467,0.0,METERS,GHCND:US10adam032,40.3571,-98.4208,2019-06-22,2009-10-06,"BLUE HILL 2.2 NE, NE US"
0.4207,0.0,METERS,GHCND:US10adam034,40.6129,-98.6482,2019-06-22,2010-03-22,"KENESAW 0.8 SE, NE US"
0.9533,0.0,METERS,GHCND:US10adam056,40.58,-98.3717,2019-06-22,2014-05-17,"HASTINGS 1.0 ESE, NE US"
0.7747,1113.1,METERS,GHCND:US10arth001,41.5696,-101.6922,2019-06-22,2004-07-25,"ARTHUR 0.1 S, NE US"
0.0862,826.9,METERS,GHCND:US10blai004,41.9043,-100.2657,2019-06-22,2004-08-01,"HALSEY 0.2 ENE, NE US"
0.954,573.9,METERS,GHCND:US10boon005,41.6402,-97.9951,2019-06-22,2004-10-12,"ALBION 3.5 S, NE US"
0.8824,1250.0,METERS,GHCND:US10box_001,42.1911,-102.9518,2019-06-22,2006-07-03,"ALLIANCE 7.4 NW, NE US"
0.751,1196.0,METERS,GHCND:US10box_004,42.1486,-102.749,2019-06-22,2007-01-26,"ALLIANCE 7.2 ENE, NE US"
0.6258,0.0,METERS,GHCND:US10box_013,42.1138,-102.8901,2019-06-22,2011-07-29,"ALLIANCE 1.2 NW, NE US"
0.5849,0.0,METERS,GHCND:US10box_024,42.3263,-102.9934,2019-06-22,2014-03-21,"HEMINGFORD 4.2 E, NE US"
0.8624,694.9,METERS,GHCND:US10buff002,40.7062,-99.1142,2019-06-22,2004-05-18,"KEARNEY 1.8 WNW, NE US"
0.9146,726.9,METERS,GHCND:US10buff006,40.9223,-99.3868,2019-06-22,2004-05-30,"MILLER 0.5 SE, NE US"
0.9578,0.0,METERS,GHCND:US10buff036,40.7853,-99.1653,2019-06-22,2014-01-09,"RIVERDALE 0.2 WNW, NE US"
0.7724,388.9,METERS,GHCND:US10burt002,41.6965,-96.3619,2019-06-22,2006-01-01,"CRAIG 6.2 S, NE US"
0.8999,490.1,METERS,GHCND:US10butl008,41.158,-96.9952,2019-06-22,2004-05-15,"BRAINARD 1.8 SSE, NE US"
0.9094,337.1,METERS,GHCND:US10cass001,40.9946,-95.8976,2019-06-22,2007-08-31,"PLATTSMOUTH 1.4 SW, NE US"
0.6249,485.9,METERS,GHCND:US10ceda006,42.4971,-97.2691,2019-06-22,2006-07-12,"COLERIDGE 3.5 W, NE US"
0.6079,1014.1,METERS,GHCND:US10chas011,40.5667,-101.7244,2019-06-22,2004-06-25,"IMPERIAL 5.4 WNW, NE US"
0.811,1035.1,METERS,GHCND:US10chas012,40.4836,-101.9051,2019-06-22,2004-07-01,"CHAMPION 8.3 W, NE US"
0.683,1068.9,METERS,GHCND:US10chas016,40.5227,-101.9864,2019-06-22,2004-07-01,"LAMAR 3.4 S, NE US"
0.0444,1021.1,METERS,GHCND:US10chas019,40.5059,-101.4966,2019-06-22,2004-07-24,"ENDERS 4.0 NE, NE US"
0.3814,1018.0,METERS,GHCND:US10chas023,40.6832,-101.6432,2019-06-22,2004-08-05,"IMPERIAL 11.5 N, NE US"
0.8548,972.0,METERS,GHCND:US10chas028,40.4688,-101.541,2019-06-22,2005-04-11,"ENDERS 1.0 NNW, NE US"
0.7692,862.9,METERS,GHCND:US10cher024,42.82,-101.2825,2019-06-22,2007-10-07,"CODY 8.2 SSW, NE US"
0.5221,1323.1,METERS,GHCND:US10chey010,41.3766,-103.0495,2019-06-22,2004-05-14,"DALTON 4.5 WSW, NE US"
0.941,1310.9,METERS,GHCND:US10chey019,41.3264,-102.9948,2019-06-22,2004-06-14,"GURLEY 1.3 W, NE US"
0.9477,1282.9,METERS,GHCND:US10chey021,41.1554,-102.9844,2019-06-22,2004-06-29,"SIDNEY 0.9 NNW, NE US"
0.3958,1247.9,METERS,GHCND:US10chey025,41.1289,-102.9701,2019-06-22,2004-08-06,"SIDNEY 0.7 S, NE US"
0.7974,1296.9,METERS,GHCND:US10chey028,41.0317,-102.9277,2019-06-22,2004-08-30,"SIDNEY 8.1 SSE, NE US"
0.9313,1323.1,METERS,GHCND:US10chey037,41.0622,-103.2221,2019-06-22,2005-04-13,"SIDNEY 14.1 WSW, NE US"
0.5751,1330.1,METERS,GHCND:US10chey046,41.189,-103.2204,2019-06-22,2008-09-01,"POTTER 5.4 ESE, NE US"
0.541,0.0,METERS,GHCND:US10chey049,41.0492,-103.1975,2019-06-22,2009-04-17,"SIDNEY 13.1 WSW, NE US"
0.2262,0.0,METERS,GHCND:US10chey060,41.1339,-102.9777,2019-06-22,2015-01-04,"SIDNEY 0.6 S, NE US"
0.4782,530.0,METERS,GHCND:US10clay005,40.4019,-97.9945,2019-06-22,2004-05-13,"EDGAR 2.4 NW, NE US"
0.8137,570.9,METERS,GHCND:US10clay009,40.6115,-98.2773,2019-06-22,2004-05-15,"HASTINGS 6.1 ENE, NE US"
0.7656,460.9,METERS,GHCND:US10colf001,41.7014,-97.0731,2019-06-22,2006-06-14,"CLARKSON 3.1 ESE, NE US"
0.8401,431.0,METERS,GHCND:US10cumi003,41.8664,-96.7995,2019-06-22,2007-04-20,"WEST POINT 5.0 WNW, NE US"
0.9739,823.0,METERS,GHCND:US10cust015,41.7171,-99.9848,2019-06-22,2004-08-01,"ANSELMO 9.2 NW, NE US"
0.9199,907.1,METERS,GHCND:US10cust021,41.4517,-99.9745,2019-06-22,2005-04-18,"MERNA 11.4 W, NE US"
0.8758,761.1,METERS,GHCND:US10cust022,41.409,-99.4638,2019-06-22,2005-04-28,"BERWYN 4.4 NNE, NE US"
0.1865,0.0,METERS,GHCND:US10cust035,41.5661,-100.0212,2019-06-22,2015-08-18,"ANSELMO 8.9 WSW, NE US"
0.7758,1214.0,METERS,GHCND:US10dawe010,42.6256,-102.8125,2019-06-22,2006-11-01,"HAY SPRINGS 7.5 WSW, NE US"
0.7619,1232.9,METERS,GHCND:US10dawe017,42.4672,-103.145,2019-06-22,2008-01-01,"MARSLAND 8.2 E, NE US"
0.7409,1268.9,METERS,GHCND:US10dawe018,42.5116,-103.1096,2019-06-22,2008-01-01,"HEMINGFORD 13.2 N, NE US"
0.6663,0.0,METERS,GHCND:US10dawe026,42.668,-103.0668,2019-06-22,2011-09-15,"CHADRON 39.3 WSW, NE US"
0.9947,730.0,METERS,GHCND:US10daws002,40.78,-99.72,2019-06-22,2004-05-20,"LEXINGTON 1.1 E, NE US"
0.9248,762.0,METERS,GHCND:US10daws008,40.7966,-99.9956,2019-06-22,2004-05-26,"COZAD 4.4 S, NE US"
0.7537,1147.9,METERS,GHCND:US10deue004,41.1496,-102.3234,2019-06-22,2004-05-15,"CHAPPELL 8.7 ENE, NE US"
0.2709,1036.9,METERS,GHCND:US10deue009,41.0613,-102.0896,2019-06-22,2004-08-02,"BIG SPRINGS 0.8 W, NE US"
0.8684,1054.9,METERS,GHCND:US10deue015,41.0025,-102.241,2019-06-22,2005-09-06,"BIG SPRINGS 9.6 WSW, NE US"
0.4521,1213.1,METERS,GHCND:US10deue018,41.1828,-102.5743,2019-06-22,2006-05-24,"LODGEPOLE 4.0 ENE, NE US"
0.9829,366.1,METERS,GHCND:US10doug006,41.2658,-95.9927,2019-06-22,2006-07-02,"OMAHA 2.9 W, NE US"
0.9156,0.0,METERS,GHCND:US10doug059,41.206,-96.1812,2019-06-22,2015-04-17,"OMAHA 13.2 WSW, NE US"
0.2711,0.0,METERS,GHCND:US10doug064,41.3348,-96.366,2019-06-22,2015-07-08,"VALLEY 1.8 NW, NE US"
0.6813,1022.0,METERS,GHCND:US10dund009,40.2787,-101.6933,2019-06-22,2004-07-11,"PARKS 16.4 N, NE US"
0.9404,994.0,METERS,GHCND:US10dund010,40.1177,-101.7821,2019-06-22,2004-07-01,"PARKS 6.0 NW, NE US"
0.9211,1001.0,METERS,GHCND:US10dund015,40.3361,-101.4339,2019-06-22,2004-08-25,"WAUNETA 6.5 S, NE US"
0.498,1047.9,METERS,GHCND:US10dund017,40.139,-101.8625,2019-06-22,2005-02-01,"HAIGLER 9.5 NNE, NE US"
0.663,0.0,METERS,GHCND:US10dund023,40.12,-101.7334,2019-06-22,2015-07-15,"PARKS 5.4 N, NE US"
0.5001,498.0,METERS,GHCND:US10fill005,40.5402,-97.672,2019-06-22,2004-05-13,"GENEVA 4.1 W, NE US"
0.4125,509.9,METERS,GHCND:US10fill011,40.5866,-97.6917,2019-06-22,2006-04-29,"GRAFTON 3.2 SSE, NE US"
0.9444,666.0,METERS,GHCND:US10fran002,40.2732,-99.0295,2019-06-22,2004-06-11,"HILDRETH 4.5 SSE, NE US"
0.9812,677.9,METERS,GHCND:US10fran007,40.2776,-99.1562,2019-06-22,2004-06-16,"WILCOX 6.1 S, NE US"
0.9069,762.9,METERS,GHCND:US10fron017,40.3882,-100.1712,2019-06-22,2008-01-26,"CAMBRIDGE 7.3 N, NE US"
