event_id,source_row_id,date,start,end,calendar_name,summary,part_summary,event_type,book_ref,calendar_analysis_duration_hours,wall_clock_duration_hours,include_in_first_pass_time,inclusion_rule,overlap_policy_duration_hours,overlap_policy_rule,overlap_other_events,overlap_other_calendars,overlap_restored_hours,title,finish_id,matched_finish_date,match_method
calendar_analysis_row_002503_part_0,calendar_analysis_row_002503,2021-11-15,2021-11-15 07:30:00+00:00,2021-11-15 08:37:30+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,1.125,1.125,True,explicit_reading_or_audiobook_duration,1.125,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_002542_part_0,calendar_analysis_row_002542,2021-11-18,2021-11-18 00:45:00+00:00,2021-11-18 01:15:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,0.25,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,Job: Hive,clark.benham@gmail.com,0.25,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002584_part_0,calendar_analysis_row_002584,2021-11-21,2021-11-21 05:15:00+00:00,2021-11-21 07:45:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,2.5,2.5,True,explicit_reading_or_audiobook_duration,2.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002587_part_0,calendar_analysis_row_002587,2021-11-21,2021-11-21 15:45:00+00:00,2021-11-21 16:15:00+00:00,Things,Read: Conrad,Read: Conrad,reading,Conrad,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002650_part_0,calendar_analysis_row_002650,2021-11-27,2021-11-27 01:00:00+00:00,2021-11-27 01:45:00+00:00,Things,book:sw,book:sw,reading,sw,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,ref_to_finished_title
calendar_analysis_row_002666_part_0,calendar_analysis_row_002666,2021-11-27,2021-11-27 23:00:00+00:00,2021-11-27 23:15:00+00:00,Things,book:nfu,book:nfu,reading,nfu,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Notes from Underground,finish_0003,2021-12-01,ref_to_finished_title
calendar_analysis_row_002668_part_0,calendar_analysis_row_002668,2021-11-28,2021-11-28 00:00:00+00:00,2021-11-28 00:30:00+00:00,Things,Book:NFU,Book:NFU,reading,NFU,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Notes from Underground,finish_0003,2021-12-01,ref_to_finished_title
calendar_analysis_row_002694_part_0,calendar_analysis_row_002694,2021-11-29,2021-11-29 10:30:00+00:00,2021-11-29 11:15:00+00:00,Things,Book:NFU,Book:NFU,reading,NFU,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Notes from Underground,finish_0003,2021-12-01,ref_to_finished_title
calendar_analysis_row_002707_part_0,calendar_analysis_row_002707,2021-11-30,2021-11-30 10:30:00+00:00,2021-11-30 11:15:00+00:00,Things,Book:NFU,Book:NFU,reading,NFU,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Notes from Underground,finish_0003,2021-12-01,ref_to_finished_title
calendar_analysis_row_002716_part_0,calendar_analysis_row_002716,2021-12-01,2021-12-01 06:00:00+00:00,2021-12-01 07:15:00+00:00,Things,Finished: NFU,Finished: NFU,finished,NFU,1.25,1.25,True,bare_finished_marker_with_book_ref_duration,1.25,calendar_analysis_duration,,,0.0,Notes from Underground,finish_0003,2021-12-01,finished_event_identity
calendar_analysis_row_002791_part_0,calendar_analysis_row_002791,2021-12-06,2021-12-06 09:15:00+00:00,2021-12-06 09:30:00+00:00,Things,Book:Kipling,Book:Kipling,reading,Kipling,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_002798_part_0,calendar_analysis_row_002798,2021-12-07,2021-12-07 07:15:00+00:00,2021-12-07 07:30:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002817_part_0,calendar_analysis_row_002817,2021-12-08,2021-12-08 09:00:00+00:00,2021-12-08 09:30:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002818_part_0,calendar_analysis_row_002818,2021-12-08,2021-12-08 09:30:00+00:00,2021-12-08 09:45:00+00:00,Things,book,book,generic,,0.25,0.25,False,generic_temporal_read_not_counted_by_default,0.25,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,generic_temporal
calendar_analysis_row_002868_part_0,calendar_analysis_row_002868,2021-12-12,2021-12-12 02:30:00+00:00,2021-12-12 03:00:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002871_part_0,calendar_analysis_row_002871,2021-12-12,2021-12-12 04:45:00+00:00,2021-12-12 06:15:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_002903_part_0,calendar_analysis_row_002903,2021-12-14,2021-12-14 06:00:00+00:00,2021-12-14 06:45:00+00:00,Things,read: Probability Theory the Logic of Science,read: Probability Theory the Logic of Science,reading,Probability Theory the Logic of Science,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_002922_part_0,calendar_analysis_row_002922,2021-12-15,2021-12-15 09:30:00+00:00,2021-12-15 10:00:00+00:00,Things,Read: Kipling,Read: Kipling,reading,Kipling,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_002976_part_0,calendar_analysis_row_002976,2021-12-19,2021-12-19 02:00:00+00:00,2021-12-19 02:15:00+00:00,Things,read,read,generic,,0.25,0.25,False,generic_temporal_read_not_counted_by_default,0.25,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,generic_temporal
calendar_analysis_row_003010_part_0,calendar_analysis_row_003010,2021-12-21,2021-12-21 09:00:00+00:00,2021-12-21 10:00:00+00:00,Things,book:bftc,book:bftc,reading,bftc,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,bobby-fischer-teaches-chess.pdf,finish_0005,2022-01-01,ref_to_finished_title
calendar_analysis_row_003021_part_0,calendar_analysis_row_003021,2021-12-22,2021-12-22 02:15:00+00:00,2021-12-22 02:30:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_003028_part_0,calendar_analysis_row_003028,2021-12-22,2021-12-22 08:30:00+00:00,2021-12-22 09:00:00+00:00,Things,Book:Pbtl,Book:Pbtl,reading,Pbtl,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003035_part_0,calendar_analysis_row_003035,2021-12-22,2021-12-22 20:15:00+00:00,2021-12-22 20:45:00+00:00,Things,Read: Conrad,Read: Conrad,reading,Conrad,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_003061_part_0,calendar_analysis_row_003061,2021-12-24,2021-12-24 02:45:00+00:00,2021-12-24 03:00:00+00:00,Things,book:bftc,book:bftc,reading,bftc,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,bobby-fischer-teaches-chess.pdf,finish_0005,2022-01-01,ref_to_finished_title
calendar_analysis_row_003062_part_0,calendar_analysis_row_003062,2021-12-24,2021-12-24 03:15:00+00:00,2021-12-24 04:00:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_003126_part_0,calendar_analysis_row_003126,2021-12-27,2021-12-27 02:00:00+00:00,2021-12-27 02:15:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_003148_part_0,calendar_analysis_row_003148,2021-12-27,2021-12-27 22:15:00+00:00,2021-12-27 22:30:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_003155_part_0,calendar_analysis_row_003155,2021-12-28,2021-12-28 06:15:00+00:00,2021-12-28 06:30:00+00:00,Things,book:JSGBP,book:JSGBP,reading,JSGBP,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,ref_to_finished_title
calendar_analysis_row_003162_part_0,calendar_analysis_row_003162,2021-12-28,2021-12-28 15:45:00+00:00,2021-12-28 16:00:00+00:00,Things,book:JSGBP,book:JSGBP,reading,JSGBP,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,ref_to_finished_title
calendar_analysis_row_003171_part_0,calendar_analysis_row_003171,2021-12-28,2021-12-28 21:30:00+00:00,2021-12-28 22:30:00+00:00,Things,book:re,book:re,reading,re,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Rainbows End,finish_0008,2022-01-06,ref_to_finished_title
calendar_analysis_row_003178_part_0,calendar_analysis_row_003178,2021-12-29,2021-12-29 05:15:00+00:00,2021-12-29 06:15:00+00:00,Things,book:JSGBP,book:JSGBP,reading,JSGBP,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,ref_to_finished_title
calendar_analysis_row_003180_part_0,calendar_analysis_row_003180,2021-12-29,2021-12-29 07:00:00+00:00,2021-12-29 07:45:00+00:00,Things,book:jsgbp,book:jsgbp,reading,jsgbp,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,ref_to_finished_title
calendar_analysis_row_003182_part_0,calendar_analysis_row_003182,2021-12-29,2021-12-29 08:30:00+00:00,2021-12-29 08:45:00+00:00,Things,book:JSGBP,book:JSGBP,reading,JSGBP,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,ref_to_finished_title
calendar_analysis_row_003193_part_0,calendar_analysis_row_003193,2021-12-29,2021-12-29 20:15:00+00:00,2021-12-29 21:45:00+00:00,Things,book:re,book:re,reading,re,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,Rainbows End,finish_0008,2022-01-06,ref_to_finished_title
calendar_analysis_row_003204_part_0,calendar_analysis_row_003204,2021-12-30,2021-12-30 04:30:00+00:00,2021-12-30 05:00:00+00:00,Things,book:re,book:re,reading,re,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Rainbows End,finish_0008,2022-01-06,ref_to_finished_title
calendar_analysis_row_003217_part_0,calendar_analysis_row_003217,2021-12-30,2021-12-30 17:30:00+00:00,2021-12-30 17:45:00+00:00,Things,book:re,book:re,reading,re,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Rainbows End,finish_0008,2022-01-06,ref_to_finished_title
calendar_analysis_row_003236_part_0,calendar_analysis_row_003236,2021-12-31,2021-12-31 03:45:00+00:00,2021-12-31 05:00:00+00:00,Things,book:re,book:re,reading,re,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,Rainbows End,finish_0008,2022-01-06,ref_to_finished_title
calendar_analysis_row_003237_part_0,calendar_analysis_row_003237,2021-12-31,2021-12-31 05:00:00+00:00,2021-12-31 05:45:00+00:00,Things,book:sw,book:sw,reading,sw,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,ref_to_finished_title
calendar_analysis_row_003246_part_0,calendar_analysis_row_003246,2021-12-31,2021-12-31 19:45:00+00:00,2021-12-31 20:45:00+00:00,Things,book:sw,book:sw,reading,sw,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,ref_to_finished_title
calendar_analysis_row_003253_part_0,calendar_analysis_row_003253,2022-01-01,2022-01-01 04:00:00+00:00,2022-01-01 04:15:00+00:00,clark.benham@gmail.com,book:jsgbp,book:jsgbp,reading,jsgbp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,ref_to_finished_title
calendar_analysis_row_003258_part_0,calendar_analysis_row_003258,2022-01-01,2022-01-01 06:00:00+00:00,2022-01-01 07:45:00+00:00,clark.benham@gmail.com,Finished: jsgbp,Finished: jsgbp,finished,jsgbp,1.75,1.75,True,bare_finished_marker_with_book_ref_duration,1.75,calendar_analysis_duration,,,0.0,jsgbp,finish_0004,2022-01-01,finished_event_identity
calendar_analysis_row_003259_part_0,calendar_analysis_row_003259,2022-01-01,2022-01-01 08:30:00+00:00,2022-01-01 09:00:00+00:00,Things,Book:node,Book:node,reading,node,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003261_part_0,calendar_analysis_row_003261,2022-01-01,2022-01-01 09:30:00+00:00,2022-01-01 10:00:00+00:00,Things,Book:node,Book:node,reading,node,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003267_part_0,calendar_analysis_row_003267,2022-01-01,2022-01-01 16:00:00+00:00,2022-01-01 17:30:00+00:00,Things,finished: bftc,finished: bftc,finished,bftc,1.5,1.5,True,bare_finished_marker_with_book_ref_duration,1.5,calendar_analysis_duration,,,0.0,bobby-fischer-teaches-chess.pdf,finish_0005,2022-01-01,finished_event_identity
calendar_analysis_row_003272_part_0,calendar_analysis_row_003272,2022-01-01,2022-01-01 20:45:00+00:00,2022-01-01 21:15:00+00:00,Things,book:sw,book:sw,reading,sw,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,ref_to_finished_title
calendar_analysis_row_003284_part_0,calendar_analysis_row_003284,2022-01-02,2022-01-02 05:00:00+00:00,2022-01-02 05:30:00+00:00,Things,book:dswn,book:dswn,reading,dswn,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003293_part_0,calendar_analysis_row_003293,2022-01-02,2022-01-02 17:00:00+00:00,2022-01-02 17:15:00+00:00,Things,book:sw,book:sw,reading,sw,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,ref_to_finished_title
calendar_analysis_row_003302_part_0,calendar_analysis_row_003302,2022-01-03,2022-01-03 01:30:00+00:00,2022-01-03 02:15:00+00:00,Things,book:sw,book:sw,reading,sw,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,ref_to_finished_title
calendar_analysis_row_003308_part_0,calendar_analysis_row_003308,2022-01-03,2022-01-03 14:45:00+00:00,2022-01-03 15:15:00+00:00,Things,finished: sw,finished: sw,finished,sw,0.5,0.5,True,bare_finished_marker_with_book_ref_duration,0.5,calendar_analysis_duration,,,0.0,Supplying War,finish_0006,2022-01-03,finished_event_identity
calendar_analysis_row_003310_part_0,calendar_analysis_row_003310,2022-01-03,2022-01-03 15:45:00+00:00,2022-01-03 16:55:00+00:00,Things,book:se,book:se,reading,se,1.1666666666666667,1.1666666666666667,True,explicit_reading_or_audiobook_duration,1.1666666666666667,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003316_part_0,calendar_analysis_row_003316,2022-01-03,2022-01-03 23:00:00+00:00,2022-01-03 23:30:00+00:00,Things,book:wtw,book:wtw,reading,wtw,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Writing That Works: Third Edition,finish_0007,2022-01-06,ref_to_finished_title
calendar_analysis_row_003318_part_0,calendar_analysis_row_003318,2022-01-04,2022-01-04 02:15:00+00:00,2022-01-04 02:45:00+00:00,Things,Book:wtw,Book:wtw,reading,wtw,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Writing That Works: Third Edition,finish_0007,2022-01-06,ref_to_finished_title
calendar_analysis_row_003319_part_0,calendar_analysis_row_003319,2022-01-04,2022-01-04 03:00:00+00:00,2022-01-04 04:00:00+00:00,Things,Book:dswn,Book:dswn,reading,dswn,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003323_part_0,calendar_analysis_row_003323,2022-01-04,2022-01-04 13:00:00+00:00,2022-01-04 13:45:00+00:00,Things,Book:dswn,Book:dswn,reading,dswn,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_003325_part_0,calendar_analysis_row_003325,2022-01-04,2022-01-04 14:00:00+00:00,2022-01-04 15:00:00+00:00,Things,Book:dswn,Book:dswn,reading,dswn,0.875,1.0,True,explicit_reading_or_audiobook_duration,1.0,full_duration_minor_overlap,Jack,Waste Time,0.125,,,,
calendar_analysis_row_003327_part_0,calendar_analysis_row_003327,2022-01-04,2022-01-04 15:00:00+00:00,2022-01-04 16:00:00+00:00,Things,Book:wtw,Book:wtw,reading,wtw,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Writing That Works: Third Edition,finish_0007,2022-01-06,ref_to_finished_title
calendar_analysis_row_003329_part_0,calendar_analysis_row_003329,2022-01-04,2022-01-04 16:30:00+00:00,2022-01-04 16:45:00+00:00,Things,Book:wtw,Book:wtw,reading,wtw,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Writing That Works: Third Edition,finish_0007,2022-01-06,ref_to_finished_title
calendar_analysis_row_003333_part_0,calendar_analysis_row_003333,2022-01-04,2022-01-04 19:45:00+00:00,2022-01-04 20:30:00+00:00,Things,Read: Kipling,Read: Kipling,reading,Kipling,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_003339_part_0,calendar_analysis_row_003339,2022-01-05,2022-01-05 02:45:00+00:00,2022-01-05 04:15:00+00:00,Things,Book:dswn,Book:dswn,reading,dswn,0.75,1.5,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration_incompatible_overlap,airplane to SFO,Things,0.0,,,,
calendar_analysis_row_003341_part_0,calendar_analysis_row_003341,2022-01-05,2022-01-05 08:00:00+00:00,2022-01-05 09:15:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
