title,category,read_year,link,trueEnjoy,grRating,ridge_full_enjoy,rf_enjoy,gbm_enjoy,heuristic_sum
"New Legends",General Reading,2013,https://www.goodreads.com/review/show/759044326?utm_medium=api&utm_source=rss,3,3.38,2.9167506695020555,2.847226251055127,2.6652901079298643,3.38
"Playboy Interview Ii",General Reading,2017,https://www.goodreads.com/review/show/2200238709?utm_medium=api&utm_source=rss,4,4.5,3.9769097777194102,3.656207828865651,3.361656719965461,4.5
"On the Road",General Reading,2004,https://www.goodreads.com/review/show/369880608?utm_medium=api&utm_source=rss,3,3.63,3.153393327586286,3.0809569415381937,2.865842948517334,3.63
"Ready Player One (Ready Player One, #1)",General Reading,2015,https://www.goodreads.com/review/show/1269872117?utm_medium=api&utm_source=rss,4,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"Drift into Failure",General Reading,2015,https://www.goodreads.com/review/show/1268234991?utm_medium=api&utm_source=rss,3,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"The Mask of Sanity",General Reading,2012,https://www.goodreads.com/review/show/373031205?utm_medium=api&utm_source=rss,4,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Turing's Cathedral: The Origins of the Digital Universe",General Reading,2012,https://www.goodreads.com/review/show/369882157?utm_medium=api&utm_source=rss,4,3.57,3.096599089646071,3.0808205669360933,2.910628499887679,3.57
"Ketamine: Dreams and Realities",General Reading,2014,https://www.goodreads.com/review/show/1117746460?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"Possible Worlds",General Reading,2017,https://www.goodreads.com/review/show/372241209?utm_medium=api&utm_source=rss,3,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"Uncontrolled: The Surprising Payoff of Trial-and-Error for Business, Politics, and Society",General Reading,2013,https://www.goodreads.com/review/show/398771559?utm_medium=api&utm_source=rss,3,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"Red Plenty: Inside the Fifties’ Soviet Dream",General Reading,2012,https://www.goodreads.com/review/show/369885927?utm_medium=api&utm_source=rss,4,4.08,3.5793501121379028,3.2941670084941954,2.7622671254511912,4.08
"Research Fraud in the Behavioral and Biomedical Sciences",General Reading,2018,https://www.goodreads.com/review/show/2433208266?utm_medium=api&utm_source=rss,3,3,2.557053829214024,2.8606176201027456,2.6652901079298643,3
"Past, Present, and Future of Statistical Science",General Reading,2014,https://www.goodreads.com/review/show/959222084?utm_medium=api&utm_source=rss,4,3.5,3.0303391453824866,2.9449681630854956,2.6652901079298643,3.5
"Proving History: Bayes's Theorem and the Quest for the Historical Jesus",General Reading,2012,https://www.goodreads.com/review/show/370132278?utm_medium=api&utm_source=rss,4,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"Life in Our Phage World",General Reading,2015,https://www.goodreads.com/review/show/1193858929?utm_medium=api&utm_source=rss,4,4.31,3.797061357575395,3.478839420587795,3.0740397452633794,4.31
"Excuse Me Sir, Would You Like to Buy a Kilo of Isopropyl Bromide?",General Reading,2014,https://www.goodreads.com/review/show/1095756192?utm_medium=api&utm_source=rss,4,3.78,3.2953789224368255,3.1543829034891924,2.82691905075889,3.78
"The Machiavellians: Defenders of Freedom",General Reading,2012,https://www.goodreads.com/review/show/373044014?utm_medium=api&utm_source=rss,4,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"A Perfect Vacuum",General Reading,2015,https://www.goodreads.com/review/show/1341603279?utm_medium=api&utm_source=rss,4,4.17,3.6645414690482254,3.2943931354785496,2.6440748476244127,4.17
"The Origins of Political Order: From Prehuman Times to the French Revolution",General Reading,2012,https://www.goodreads.com/review/show/369928050?utm_medium=api&utm_source=rss,5,4.17,3.6645414690482254,3.2943931354785496,2.6440748476244127,4.17
"The Bridge to Lucy Dunne",General Reading,2016,https://www.goodreads.com/review/show/1767656150?utm_medium=api&utm_source=rss,3,4.28,3.7686642386052873,3.4776567106026426,3.0740397452633794,4.28
"Donald Michie: Machine intelligence, biology and more",General Reading,2018,https://www.goodreads.com/review/show/2571405014?utm_medium=api&utm_source=rss,3,3,2.557053829214024,2.8606176201027456,2.6652901079298643,3
"Clear and Simple As the Truth: Writing Classic Prose",General Reading,2014,https://www.goodreads.com/review/show/370138187?utm_medium=api&utm_source=rss,4,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"The Operations Evaluation Group: A History of Naval Operations Analysis",General Reading,2018,https://www.goodreads.com/review/show/2262226559?utm_medium=api&utm_source=rss,3,3.5,3.0303391453824866,2.9449681630854956,2.6652901079298643,3.5
"Bias in Mental Testing",General Reading,2015,https://www.goodreads.com/review/show/1412079619?utm_medium=api&utm_source=rss,5,4.44,3.920115539779195,3.697616420274242,3.361656719965461,4.44
"The Metropolitan Man",General Reading,2014,https://www.goodreads.com/review/show/1041627881?utm_medium=api&utm_source=rss,4,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"The Pillow Book",General Reading,2016,https://www.goodreads.com/review/show/1696965714?utm_medium=api&utm_source=rss,3,4.02,3.522555874197687,3.130877929761123,2.57426083774174,4.02
"Savage Continent: Europe in the Aftermath of World War II",General Reading,2014,https://www.goodreads.com/review/show/372158731?utm_medium=api&utm_source=rss,4,4.18,3.6740071753715946,3.2943931354785496,2.6440748476244127,4.18
"Tokyo: A Certain Style",General Reading,2017,https://www.goodreads.com/review/show/2166235799?utm_medium=api&utm_source=rss,3,4.3,3.787595651252025,3.4863445750852065,3.0740397452633794,4.3
"100 Years of Nobel Prizes",General Reading,2018,https://www.goodreads.com/review/show/2416614546?utm_medium=api&utm_source=rss,1,2,1.610483196877101,2.8606176201027456,2.6652901079298643,2
"Moby-Dick or, The Whale",General Reading,2017,https://www.goodreads.com/review/show/370161829?utm_medium=api&utm_source=rss,3,3.54,3.0682019706759633,2.986518498852377,2.6652901079298643,3.54
"The Autobiography of Benvenuto Cellini",General Reading,2012,https://www.goodreads.com/review/show/412209040?utm_medium=api&utm_source=rss,3,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Japan As Number One: Lessons for America",General Reading,2018,https://www.goodreads.com/review/show/2354801164?utm_medium=api&utm_source=rss,3,3.54,3.0682019706759633,2.986518498852377,2.6652901079298643,3.54
"Double Entry: How the Merchants of Venice Created Modern Finance",General Reading,2014,https://www.goodreads.com/review/show/1093201048?utm_medium=api&utm_source=rss,3,3.44,2.9735449074422706,2.847226251055127,2.6652901079298643,3.44
"The Genius Factory: The Curious History of the Nobel Prize Sperm Bank",General Reading,2016,https://www.goodreads.com/review/show/373155219?utm_medium=api&utm_source=rss,4,3.54,3.0682019706759633,2.986518498852377,2.6652901079298643,3.54
"Soldiers Live (The Chronicles of the Black Company, #9)",General Reading,2013,https://www.goodreads.com/review/show/643091902?utm_medium=api&utm_source=rss,2,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"The Thousandfold Thought (The Prince of Nothing, #3)",General Reading,2020,https://www.goodreads.com/review/show/394818376?utm_medium=api&utm_source=rss,2,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"The Black Company (The Chronicles of the Black Company, #1)",General Reading,2013,https://www.goodreads.com/review/show/635498885?utm_medium=api&utm_source=rss,4,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",General Reading,2014,https://www.goodreads.com/review/show/859555507?utm_medium=api&utm_source=rss,4,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"Haikai Poet Yosa Buson And The Bashō Revival",General Reading,2015,https://www.goodreads.com/review/show/1371866955?utm_medium=api&utm_source=rss,4,4.43,3.910649833455826,3.7046565988456712,3.361656719965461,4.43
"A Shropshire Lad",General Reading,2015,https://www.goodreads.com/review/show/372533270?utm_medium=api&utm_source=rss,4,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"Inside WikiLeaks: My Time with Julian Assange at the World's Most Dangerous Website",General Reading,2011,https://www.goodreads.com/review/show/645280290?utm_medium=api&utm_source=rss,3,3.31,2.8504907252384712,2.8606176201027456,2.6652901079298643,3.31
"Matter (Culture, #8)",General Reading,2020,https://www.goodreads.com/review/show/370563699?utm_medium=api&utm_source=rss,3,4.09,3.588815818461272,3.301044940592961,2.7622671254511912,4.09
"Modern Japanese Diaries: The Japanese at Home and Abroad As Revealed through Their Diaries",General Reading,2006,https://www.goodreads.com/review/show/370218176?utm_medium=api&utm_source=rss,3,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Chronicle of a Death Foretold",General Reading,2014,https://www.goodreads.com/review/show/369891060?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Hanging Out with the Dream King",General Reading,2018,https://www.goodreads.com/review/show/371005023?utm_medium=api&utm_source=rss,3,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"Cool Tools: A Catalog of Possibilities",General Reading,2014,https://www.goodreads.com/review/show/1203915986?utm_medium=api&utm_source=rss,4,4.39,3.8727870081623483,3.615679537862747,2.954018112679327,4.39
"The Theory That Would Not Die: How Bayes' Rule Cracked the Enigma Code, Hunted Down Russian Submarines, and Emerged Triumphant from Two Centuries of Controversy",General Reading,2020,https://www.goodreads.com/review/show/645281878?utm_medium=api&utm_source=rss,4,3.69,3.210187565526502,3.083161219694678,2.6920097982944986,3.69
"The Riddle of the Labyrinth: The Quest to Crack an Ancient Code",General Reading,2016,https://www.goodreads.com/review/show/1792478509?utm_medium=api&utm_source=rss,3,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"The Simple Men",General Reading,2014,https://www.goodreads.com/review/show/1057773628?utm_medium=api&utm_source=rss,2,3.33,2.8694221378852096,2.8606176201027456,2.6652901079298643,3.33
"Chased by the Light: A 90-Day Journey",General Reading,2007,https://www.goodreads.com/review/show/818485298?utm_medium=api&utm_source=rss,4,4.57,4.043169721982996,3.656207828865651,3.361656719965461,4.57
"The City of Falling Angels",General Reading,2014,https://www.goodreads.com/review/show/814341590?utm_medium=api&utm_source=rss,3,3.54,3.0682019706759633,2.986518498852377,2.6652901079298643,3.54
"Pact",General Reading,2015,https://www.goodreads.com/review/show/1027840363?utm_medium=api&utm_source=rss,4,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"Echopraxia (Firefall, #2)",General Reading,2014,https://www.goodreads.com/review/show/1027604581?utm_medium=api&utm_source=rss,4,3.8,3.314310335083564,3.15597753343254,2.82691905075889,3.8
"A Troublesome Inheritance: Genes, Race and Human History",General Reading,2014,https://www.goodreads.com/review/show/1061022300?utm_medium=api&utm_source=rss,3,3.66,3.1817904465563944,3.0735828572891095,2.865842948517334,3.66
"A History of Life-Extensionism in the Twentieth Century",General Reading,2015,https://www.goodreads.com/review/show/1368572411?utm_medium=api&utm_source=rss,4,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"The Collapse of Complex Societies",General Reading,2020,https://www.goodreads.com/review/show/369908584?utm_medium=api&utm_source=rss,5,4.12,3.6172129374313795,3.2779417955487715,2.7622671254511912,4.12
"The Remains of the Day",General Reading,2012,https://www.goodreads.com/review/show/369947032?utm_medium=api&utm_source=rss,5,4.15,3.645610056401488,3.2800756050654156,2.6440748476244127,4.15
"Average Is Over: Powering America Beyond the Age of the Great Stagnation",General Reading,2016,https://www.goodreads.com/review/show/1711242689?utm_medium=api&utm_source=rss,3,3.57,3.096599089646071,3.0808205669360933,2.910628499887679,3.57
"Intellectuals and Society",General Reading,2020,https://www.goodreads.com/review/show/417975794?utm_medium=api&utm_source=rss,2,4.27,3.7591985322819172,3.447846145126452,2.9275548225167403,4.27
"Debt: The First 5,000 Years",General Reading,2011,https://www.goodreads.com/review/show/369884510?utm_medium=api&utm_source=rss,4,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"Selected Non-fictions",General Reading,2017,https://www.goodreads.com/review/show/2046386028?utm_medium=api&utm_source=rss,5,4.57,4.043169721982996,3.656207828865651,3.361656719965461,4.57
"Hive Mind: How Your Nation's IQ Matters So Much More Than Your Own",General Reading,2016,https://www.goodreads.com/review/show/1433728829?utm_medium=api&utm_source=rss,3,3.57,3.096599089646071,3.0808205669360933,2.910628499887679,3.57
"Berkshire Hathaway Letters to Shareholders",General Reading,2017,https://www.goodreads.com/review/show/1961238863?utm_medium=api&utm_source=rss,3,4.64,4.10942966624658,3.656207828865651,3.361656719965461,4.64
"The Cultural Revolution: A People's History, 1962-1976",General Reading,2019,https://www.goodreads.com/review/show/2671118186?utm_medium=api&utm_source=rss,4,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"The Book of Lord Shang - A Classic of the Chinese School of Law",General Reading,2008,https://www.goodreads.com/review/show/412602623?utm_medium=api&utm_source=rss,5,3.73,3.2480503908199787,3.133739167413593,2.9420243767299623,3.73
"Experimenter effects in behavioral research (The Century psychology series)",General Reading,2016,https://www.goodreads.com/review/show/1798638457?utm_medium=api&utm_source=rss,1,3.8,3.314310335083564,3.15597753343254,2.82691905075889,3.8
"Pioneers of Soviet Computing",General Reading,2014,https://www.goodreads.com/review/show/985511206?utm_medium=api&utm_source=rss,3,3,2.557053829214024,2.8606176201027456,2.6652901079298643,3
"Drugs 2.0: The Web Revolution That's Changing How the World Gets High.",General Reading,2016,https://www.goodreads.com/review/show/1582878439?utm_medium=api&utm_source=rss,4,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"Stories of Your Life and Others",General Reading,2012,https://www.goodreads.com/review/show/369923171?utm_medium=api&utm_source=rss,5,4.28,3.7686642386052873,3.4776567106026426,3.0740397452633794,4.28
"The Many Worlds of Hugh Everett III: Multiple Universes, Mutual Assured Destruction, and the Meltdown of a Nuclear Family",General Reading,2014,https://www.goodreads.com/review/show/373031403?utm_medium=api&utm_source=rss,4,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"The Life of Samuel Johnson",General Reading,2015,https://www.goodreads.com/review/show/370105966?utm_medium=api&utm_source=rss,3,3.76,3.2764475097900863,3.143957952431198,2.9420243767299623,3.76
"Don't Sleep, There Are Snakes: Life and Language in the Amazonian Jungle",General Reading,2016,https://www.goodreads.com/review/show/1593642509?utm_medium=api&utm_source=rss,4,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
